Insertion Threads, Removal Threads, Replacement Threads,,,,
45972756, replace, finished,485,4850, true, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 524 540 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3460 3770 3960 4340 4850 5240 6030 ] 
46028078, replace, finished,344,3440, true, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 524 540 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3770 3960 4340 4850 5240 6030 ] 
46071618, replace, finished,485,4850, false, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 524 540 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3770 3960 4340 4850 5240 6030 ] 
46224921, replace, finished,554,5540, true, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 524 540 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3770 3960 4340 4850 5240 5540 6030 ] 
46261030, add, finished,485, , true, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 485 524 540 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3770 3960 4340 4850 5240 5540 6030 ] 
46350525, replace, finished,355,3550, true, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 485 524 540 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
46384584, remove, finished,355, , false, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 485 524 540 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
46432446, add, finished,554, , true, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
46476119, remove, finished,355, , false, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
46533561, remove, finished,355, , false, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
46594627, remove, finished,355, , false, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
46695630, add, finished,355, , true, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
46736130, remove, finished,129, , false, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
46788741, replace, finished,111,1110, true, [ 54 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
46989669, add, finished,111, , true, [ 54 111 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
47053305, replace, started,344,3440, , [ 54 111 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
47198758, replace, started,344,3440, , [ 54 111 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
47204659, replace, started,344,3440, , [ 54 111 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
47209497, remove, started,344, , , [ 54 111 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
47212486, remove, started,344, , , [ 54 111 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
47308338, add, finished,129, , true, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
47343737, remove, started,344, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 ] 
47420720, replace, finished,740,7400, true, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
47421965, remove, started,344, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
47494025, remove, started,344, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
47672299, remove, finished,344, , false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
47721379, remove, finished,740, , false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
47781808, replace, finished,740,7400, false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
47883393, remove, finished,740, , false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
47905542, remove, started,344, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48078046, add, started,51, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48101604, remove, finished,740, , false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48206981, remove, finished,344, , false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48238037, remove, started,51, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48240986, add, started,307, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48392570, replace, started,307,3070, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48544575, replace, started,307,3070, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48586709, remove, finished,344, , false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48700141, add, started,4, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48712867, remove, finished,344, , false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48773450, remove, finished,344, , false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48907395, replace, finished,344,3440, false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48907586, add, started,445, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48918907, add, started,205, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48941661, add, started,292, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48962484, replace, finished,344,3440, false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
48984808, remove, finished,344, , false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49040296, replace, finished,344,3440, false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49093435, replace, started,292,2920, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49224207, replace, started,292,2920, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49233813, replace, started,292,2920, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49298915, replace, started,292,2920, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49392202, replace, finished,292,2920, true, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49417384, replace, started,292,2920, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49576894, replace, started,292,2920, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49836804, add, started,356, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49863032, remove, started,356, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49945872, replace, finished,292,2920, false, [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
49953695, remove, started,356, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
50105778, replace, started,356,3560, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
50213087, replace, started,356,3560, , [ 54 111 129 144 169 174 180 181 182 241 242 250 259 283 308 310 328 332 344 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 651 695 740 1010 1110 1440 1690 1810 1830 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
50296043, remove, started,434, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 328 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
50297846, add, started,434, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 328 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
50302165, replace, started,434,4340, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
50305958, replace, started,434,4340, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 328 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 1830 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
50307256, remove, started,434, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
50309578, replace, started,434,4340, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 328 332 344 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 651 695 740 1010 1110 1440 1690 1810 1830 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
50311425, add, started,270, , , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 328 332 344 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 1830 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
50313228, replace, started,270,2700, , [ 54 111 129 144 169 174 180 181 182 241 242 250 283 308 310 332 346 355 377 396 430 434 439 464 472 474 485 524 540 554 577 581 603 695 740 1010 1110 1440 1690 1810 2500 2920 3080 3440 3460 3550 3770 3960 4340 4850 5240 5540 6030 7400 ] 
